id,J_Job_POW,J_Pop_PUR,J_Val_Job,J_Val_Pop,J_BiVar,Long,Lat
4673,"0","0",A,"1",A1,149.177811,-35.158739
4675,"0","0",A,"1",A1,149.178051,-35.167750
577,"0","1",A,"1",A1,148.967972,-35.333621
4674,"0","0",A,"1",A1,149.177931,-35.163244
576,"0","0",A,"1",A1,148.967863,-35.329115
4677,"0","0",A,"1",A1,149.178292,-35.176760
579,"0","0",A,"1",A1,148.968191,-35.342633
4676,"0","0",A,"1",A1,149.178171,-35.172255
578,"0","0",A,"1",A1,148.968081,-35.338127
4679,"0","0",A,"1",A1,149.178532,-35.185771
4678,"0","0",A,"1",A1,149.178412,-35.181266
580,"0","0",A,"1",A1,148.968300,-35.347139
4681,"0","0",A,"1",A1,149.178773,-35.194782
4680,"0","0",A,"1",A1,149.178652,-35.190276
4683,"0","0",A,"1",A1,149.179014,-35.203792
4682,"0","0",A,"1",A1,149.178893,-35.199287
4685,"3","0",A,"1",A1,149.179254,-35.212803
4684,"0","0",A,"1",A1,149.179134,-35.208297
4687,"2","0",A,"1",A1,149.179495,-35.221813
4686,"6","0",A,"1",A1,149.179375,-35.217308
4721,"25","0",A,"1",A1,149.183608,-35.374991
4720,"19","0",A,"1",A1,149.183487,-35.370486
4723,"1","0",A,"1",A1,149.183851,-35.384001
4722,"64","0",A,"1",A1,149.183730,-35.379496
4705,"433","4",B,"1",B1,149.181669,-35.302908
4704,"253","3",B,"1",B1,149.181548,-35.298403
4707,"19","5",A,"1",A1,149.181911,-35.311918
4706,"21","7",A,"1",A1,149.181790,-35.307413
4709,"469","1",B,"1",B1,149.182153,-35.320929
4708,"12","6",A,"1",A1,149.182032,-35.316423
4711,"537","1",B,"1",B1,149.182395,-35.329939
4710,"556","0",B,"1",B1,149.182274,-35.325434
4713,"392","0",B,"1",B1,149.182638,-35.338949
4712,"546","1",B,"1",B1,149.182516,-35.334444
4715,"18","1",A,"1",A1,149.182880,-35.347960
4714,"17","4",A,"1",A1,149.182759,-35.343455
4717,"16","0",A,"1",A1,149.183123,-35.356970
4716,"10","2",A,"1",A1,149.183001,-35.352465
4719,"17","1",A,"1",A1,149.183365,-35.365981
4718,"23","1",A,"1",A1,149.183244,-35.361475
4609,"17","0",A,"1",A1,149.177381,-35.348059
4608,"13","1",A,"1",A1,149.177260,-35.343554
4611,"12","0",A,"1",A1,149.177623,-35.357069
4610,"24","0",A,"1",A1,149.177502,-35.352564
4613,"6","0",A,"1",A1,149.177865,-35.366080
4612,"12","1",A,"1",A1,149.177744,-35.361575
4615,"19","5",A,"1",A1,149.178108,-35.375090
4614,"10","40",A,"1",A1,149.177986,-35.370585
4617,"192","0",A,"1",A1,149.178350,-35.384101
4616,"74","0",A,"1",A1,149.178229,-35.379595
4618,"3","0",A,"1",A1,149.178471,-35.388606
561,"3","0",A,"1",A1,148.966227,-35.261528
560,"0","0",A,"1",A1,148.966118,-35.257022
563,"1","0",A,"1",A1,148.966445,-35.270540
562,"1","0",A,"1",A1,148.966336,-35.266034
565,"0","0",A,"1",A1,148.966663,-35.279551
564,"2","0",A,"1",A1,148.966554,-35.275045
567,"1","0",A,"1",A1,148.966881,-35.288563
566,"1","0",A,"1",A1,148.966772,-35.284057
569,"0","0",A,"1",A1,148.967099,-35.297575
568,"0","1",A,"1",A1,148.966990,-35.293069
571,"2","1",A,"1",A1,148.967317,-35.306586
570,"0","2",A,"1",A1,148.967208,-35.302080
573,"0","0",A,"1",A1,148.967535,-35.315598
572,"0","0",A,"1",A1,148.967426,-35.311092
575,"1","1",A,"1",A1,148.967754,-35.324610
574,"2","0",A,"1",A1,148.967644,-35.320104
551,"0","0",A,"1",A1,148.965139,-35.216469
553,"1","2",A,"1",A1,148.965357,-35.225481
552,"4","0",A,"1",A1,148.965248,-35.220975
554,"2","1",A,"1",A1,148.965465,-35.229987
557,"1","0",A,"1",A1,148.965791,-35.243504
556,"0","1",A,"1",A1,148.965683,-35.238998
559,"0","0",A,"1",A1,148.966009,-35.252516
558,"0","0",A,"1",A1,148.965900,-35.248010
465,"1","1",A,"1",A1,148.961820,-35.306676
467,"2","0",A,"1",A1,148.962038,-35.315687
466,"0","1",A,"1",A1,148.961929,-35.311181
4567,"0","0",A,"1",A1,149.172325,-35.158838
469,"0","0",A,"1",A1,148.962256,-35.324699
468,"0","1",A,"1",A1,148.962147,-35.320193
4569,"0","0",A,"1",A1,149.172565,-35.167848
471,"0","0",A,"1",A1,148.962473,-35.333711
4568,"0","0",A,"1",A1,149.172445,-35.163343
470,"1","0",A,"1",A1,148.962365,-35.329205
4571,"0","0",A,"1",A1,149.172804,-35.176859
473,"2","1",A,"1",A1,148.962691,-35.342722
4570,"0","0",A,"1",A1,149.172684,-35.172354
472,"0","1",A,"1",A1,148.962582,-35.338216
4573,"0","0",A,"1",A1,149.173044,-35.185870
4572,"0","0",A,"1",A1,149.172924,-35.181364
474,"0","0",A,"1",A1,148.962800,-35.347228
4575,"0","0",A,"1",A1,149.173284,-35.194880
4574,"0","0",A,"1",A1,149.173164,-35.190375
451,"0","0",A,"1",A1,148.960299,-35.243593
450,"0","0",A,"1",A1,148.960191,-35.239088
453,"2","0",A,"1",A1,148.960516,-35.252605
452,"0","1",A,"1",A1,148.960408,-35.248099
455,"0","0",A,"1",A1,148.960733,-35.261617
454,"0","1",A,"1",A1,148.960625,-35.257111
457,"0","0",A,"1",A1,148.960950,-35.270629
456,"2","0",A,"1",A1,148.960842,-35.266123
459,"0","0",A,"1",A1,148.961168,-35.279640
458,"0","1",A,"1",A1,148.961059,-35.275135
461,"1","1",A,"1",A1,148.961385,-35.288652
460,"0","0",A,"1",A1,148.961276,-35.284146
4593,"2","1",A,"1",A1,149.175449,-35.275975
463,"1","3",A,"1",A1,148.961603,-35.297664
4592,"3","1",A,"1",A1,149.175329,-35.271470
462,"1","0",A,"1",A1,148.961494,-35.293158
4595,"51","0",A,"1",A1,149.175691,-35.284986
4594,"87","2",A,"1",A1,149.175570,-35.280481
4597,"36","3",A,"1",A1,149.175932,-35.293996
4596,"82","0",A,"1",A1,149.175811,-35.289491
4599,"24","13",A,"1",A1,149.176173,-35.303007
4598,"172","74",A,"1",A1,149.176052,-35.298502
4601,"14","3",A,"1",A1,149.176415,-35.312017
4600,"16","4",A,"1",A1,149.176294,-35.307512
4603,"434","0",B,"1",B1,149.176656,-35.321028
4602,"35","0",A,"1",A1,149.176535,-35.316523
4605,"827","0",B,"1",B1,149.176898,-35.330038
4604,"560","0",B,"1",B1,149.176777,-35.325533
4607,"136","6",A,"1",A1,149.177139,-35.339049
4606,"581","3",B,"1",B1,149.177019,-35.334543
4577,"0","0",A,"1",A1,149.173524,-35.203891
4576,"0","0",A,"1",A1,149.173404,-35.199386
4579,"6","0",A,"1",A1,149.173765,-35.212901
4578,"0","0",A,"1",A1,149.173645,-35.208396
4581,"5","0",A,"1",A1,149.174005,-35.221912
4580,"4","1",A,"1",A1,149.173885,-35.217407
4583,"4","0",A,"1",A1,149.174246,-35.230923
4582,"8","0",A,"1",A1,149.174125,-35.226417
4585,"3","0",A,"1",A1,149.174486,-35.239933
4584,"1","1",A,"1",A1,149.174366,-35.235428
4587,"0","0",A,"1",A1,149.174727,-35.248944
4586,"1","0",A,"1",A1,149.174606,-35.244439
4589,"1","0",A,"1",A1,149.174968,-35.257954
4588,"2","1",A,"1",A1,149.174847,-35.253449
4591,"1","1",A,"1",A1,149.175208,-35.266965
4590,"2","0",A,"1",A1,149.175088,-35.262460
4497,"124","0",A,"1",A1,149.171159,-35.321127
4496,"12","1",A,"1",A1,149.171039,-35.316621
4499,"747","0",B,"1",B1,149.171400,-35.330137
4498,"811","1",B,"1",B1,149.171280,-35.325632
4501,"156","38",A,"1",A1,149.171641,-35.339148
4500,"501","23",B,"1",B1,149.171521,-35.334642
4503,"16","1",A,"1",A1,149.171883,-35.348158
4502,"11","1",A,"1",A1,149.171762,-35.343653
4505,"16","0",A,"1",A1,149.172124,-35.357168
4504,"13","0",A,"1",A1,149.172003,-35.352663
4507,"18","50",A,"1",A1,149.172365,-35.366179
4506,"10","0",A,"1",A1,149.172245,-35.361674
4509,"20","71",A,"1",A1,149.172607,-35.375189
4508,"13","167",A,"2",A2,149.172486,-35.370684
4511,"178","1",A,"1",A1,149.172849,-35.384200
4510,"22","0",A,"1",A1,149.172728,-35.379694
4481,"13","269",A,"2",A2,149.169235,-35.249042
4480,"20","195",A,"2",A2,149.169115,-35.244537
4483,"4","6",A,"1",A1,149.169475,-35.258053
4482,"8","128",A,"2",A2,149.169355,-35.253548
4485,"0","0",A,"1",A1,149.169715,-35.267064
4484,"3","1",A,"1",A1,149.169595,-35.262558
4487,"5","1",A,"1",A1,149.169956,-35.276074
4486,"0","0",A,"1",A1,149.169835,-35.271569
4489,"178","2",A,"1",A1,149.170196,-35.285085
4488,"56","0",A,"1",A1,149.170076,-35.280579
4491,"259","178",B,"2",B2,149.170437,-35.294095
4490,"225","117",B,"1",B1,149.170316,-35.289590
4493,"194","58",A,"1",A1,149.170677,-35.303106
4492,"314","118",B,"1",B1,149.170557,-35.298600
4495,"13","1",A,"1",A1,149.170918,-35.312116
4494,"23","2",A,"1",A1,149.170798,-35.307611
445,"0","0",A,"1",A1,148.959649,-35.216558
4513,"33","0",A,"1",A1,149.173090,-35.393210
4512,"219","0",B,"1",B1,149.172969,-35.388705
446,"0","1",A,"1",A1,148.959757,-35.221064
345,"1","1",A,"1",A1,148.954807,-35.243682
344,"0","0",A,"1",A1,148.954698,-35.239176
347,"1","0",A,"1",A1,148.955023,-35.252694
346,"0","0",A,"1",A1,148.954915,-35.248188
349,"0","0",A,"1",A1,148.955239,-35.261706
348,"2","0",A,"1",A1,148.955131,-35.257200
351,"0","0",A,"1",A1,148.955456,-35.270718
350,"0","0",A,"1",A1,148.955348,-35.266212
4465,"0","0",A,"1",A1,149.167317,-35.176957
4464,"0","0",A,"1",A1,149.167198,-35.172452
4467,"0","0",A,"1",A1,149.167556,-35.185968
4466,"0","0",A,"1",A1,149.167437,-35.181463
4469,"0","0",A,"1",A1,149.167796,-35.194979
4468,"2","0",A,"1",A1,149.167676,-35.190473
4471,"2","1",A,"1",A1,149.168035,-35.203989
4470,"2","0",A,"1",A1,149.167916,-35.199484
4473,"5","1",A,"1",A1,149.168275,-35.213000
4472,"4","0",A,"1",A1,149.168155,-35.208495
4475,"13","33",A,"1",A1,149.168515,-35.222011
4474,"1","0",A,"1",A1,149.168395,-35.217505
4477,"24","23",A,"1",A1,149.168755,-35.231021
4476,"53","559",A,"3",A3,149.168635,-35.226516
4479,"36","60",A,"1",A1,149.168995,-35.240032
4478,"29","4",A,"1",A1,149.168875,-35.235527
353,"0","0",A,"1",A1,148.955673,-35.279729
352,"0","0",A,"1",A1,148.955564,-35.275224
355,"1","0",A,"1",A1,148.955890,-35.288741
354,"0","1",A,"1",A1,148.955781,-35.284235
356,"1","1",A,"1",A1,148.955998,-35.293247
4457,"0","0",A,"1",A1,149.166361,-35.140914
4459,"0","0",A,"1",A1,149.166600,-35.149925
4458,"0","0",A,"1",A1,149.166480,-35.145420
4461,"0","0",A,"1",A1,149.166839,-35.158936
363,"0","0",A,"1",A1,148.956758,-35.324788
4460,"0","0",A,"1",A1,149.166719,-35.154430
362,"1","1",A,"1",A1,148.956649,-35.320282
4463,"0","0",A,"1",A1,149.167078,-35.167947
365,"0","0",A,"1",A1,148.956975,-35.333800
4462,"0","0",A,"1",A1,149.166958,-35.163441
364,"0","0",A,"1",A1,148.956866,-35.329294
4369,"3","1",A,"1",A1,149.163025,-35.222109
367,"0","0",A,"1",A1,148.957192,-35.342811
4368,"1","0",A,"1",A1,149.162905,-35.217604
366,"0","0",A,"1",A1,148.957084,-35.338306
4371,"49","231",A,"2",A2,149.163264,-35.231120
4370,"56","234",A,"2",A2,149.163144,-35.226614
4373,"66","394",A,"3",A3,149.163503,-35.240130
4372,"54","44",A,"1",A1,149.163383,-35.235625
4375,"41","438",A,"3",A3,149.163743,-35.249141
4374,"37","472",A,"3",A3,149.163623,-35.244635
4377,"13","158",A,"2",A2,149.163982,-35.258151
4376,"31","280",A,"2",A2,149.163862,-35.253646
4379,"3","1",A,"1",A1,149.164222,-35.267162
4378,"2","0",A,"1",A1,149.164102,-35.262657
4381,"1","1",A,"1",A1,149.164462,-35.276173
4380,"3","1",A,"1",A1,149.164342,-35.271667
4383,"140","29",A,"1",A1,149.164702,-35.285183
4382,"42","0",A,"1",A1,149.164582,-35.280678
4353,"0","0",A,"1",A1,149.161114,-35.150023
4352,"0","0",A,"1",A1,149.160995,-35.145518
4355,"0","0",A,"1",A1,149.161353,-35.159034
257,"1","0",A,"1",A1,148.951260,-35.324877
4354,"0","0",A,"1",A1,149.161234,-35.154528
256,"1","1",A,"1",A1,148.951151,-35.320371
4357,"0","0",A,"1",A1,149.161591,-35.168045
259,"0","0",A,"1",A1,148.951476,-35.333889
4356,"0","0",A,"1",A1,149.161472,-35.163539
258,"1","0",A,"1",A1,148.951368,-35.329383
4359,"0","0",A,"1",A1,149.161830,-35.177055
4358,"0","0",A,"1",A1,149.161711,-35.172550
4361,"0","0",A,"1",A1,149.162069,-35.186066
4360,"0","0",A,"1",A1,149.161949,-35.181561
4363,"22","335",A,"2",A2,149.162307,-35.195077
4362,"9","82",A,"1",A1,149.162188,-35.190571
4365,"28","268",A,"2",A2,149.162546,-35.204088
4364,"43","498",A,"3",A3,149.162427,-35.199582
4367,"4","1",A,"1",A1,149.162785,-35.213098
4366,"12","107",A,"1",A1,149.162666,-35.208593
4401,"18","34",A,"1",A1,149.166865,-35.366278
4400,"17","0",A,"1",A1,149.166745,-35.361772
4403,"17","16",A,"1",A1,149.167106,-35.375288
4402,"11","40",A,"1",A1,149.166986,-35.370783
4405,"21","0",A,"1",A1,149.167347,-35.384298
4404,"15","0",A,"1",A1,149.167227,-35.379793
4407,"181","0",A,"1",A1,149.167588,-35.393309
4406,"198","0",A,"1",A1,149.167468,-35.388804
4408,"38","0",A,"1",A1,149.167709,-35.397814
4385,"286","450",B,"3",B3,149.164942,-35.294194
4384,"178","314",A,"2",A2,149.164821,-35.289688
4387,"279","96",B,"1",B1,149.165182,-35.303204
4386,"285","99",B,"1",B1,149.165062,-35.298699
4389,"11","0",A,"1",A1,149.165422,-35.312215
4388,"27","5",A,"1",A1,149.165302,-35.307710
4391,"10","0",A,"1",A1,149.165662,-35.321225
4390,"13","1",A,"1",A1,149.165542,-35.316720
4393,"610","5",B,"1",B1,149.165903,-35.330236
4392,"518","2",B,"1",B1,149.165782,-35.325731
4395,"201","56",A,"1",A1,149.166143,-35.339246
4394,"315","75",B,"1",B1,149.166023,-35.334741
4397,"21","0",A,"1",A1,149.166384,-35.348257
4396,"17","0",A,"1",A1,149.166263,-35.343752
4399,"13","1",A,"1",A1,149.166624,-35.357267
4398,"19","0",A,"1",A1,149.166504,-35.352762
4304,"0","0",A,"1",A1,149.162448,-35.406923
4289,"83","82",A,"1",A1,149.160645,-35.339345
4288,"113","146",A,"2",A2,149.160525,-35.334839
4291,"21","0",A,"1",A1,149.160885,-35.348355
4290,"28","1",A,"1",A1,149.160765,-35.343850
4293,"16","0",A,"1",A1,149.161125,-35.357366
4292,"14","2",A,"1",A1,149.161005,-35.352860
4295,"17","0",A,"1",A1,149.161365,-35.366376
4294,"11","0",A,"1",A1,149.161245,-35.361871
4297,"23","0",A,"1",A1,149.161606,-35.375387
4296,"16","0",A,"1",A1,149.161485,-35.370881
4299,"17","0",A,"1",A1,149.161846,-35.384397
4298,"13","0",A,"1",A1,149.161726,-35.379892
4301,"175","0",A,"1",A1,149.162087,-35.393407
4300,"20","0",A,"1",A1,149.161966,-35.388902
4303,"77","0",A,"1",A1,149.162327,-35.402418
4302,"197","1",A,"1",A1,149.162207,-35.397913
241,"0","0",A,"1",A1,148.949530,-35.252783
240,"0","0",A,"1",A1,148.949422,-35.248277
243,"2","0",A,"1",A1,148.949746,-35.261795
242,"1","1",A,"1",A1,148.949638,-35.257289
245,"2","0",A,"1",A1,148.949962,-35.270806
244,"0","1",A,"1",A1,148.949854,-35.266300
247,"1","2",A,"1",A1,148.950178,-35.279818
246,"0","1",A,"1",A1,148.950070,-35.275312
4351,"0","0",A,"1",A1,149.160876,-35.141012
239,"2","0",A,"1",A1,148.949314,-35.243771
4245,"0","0",A,"1",A1,149.155391,-35.141110
4247,"8","84",A,"1",A1,149.155629,-35.150121
4246,"0","0",A,"1",A1,149.155510,-35.145615
4249,"2","22",A,"1",A1,149.155867,-35.159132
4248,"21","147",A,"2",A2,149.155748,-35.154626
4251,"0","0",A,"1",A1,149.156105,-35.168142
4250,"0","0",A,"1",A1,149.155986,-35.163637
4253,"0","0",A,"1",A1,149.156343,-35.177153
4252,"0","0",A,"1",A1,149.156224,-35.172648
4255,"38","521",A,"3",A3,149.156581,-35.186164
4254,"0","6",A,"1",A1,149.156462,-35.181659
135,"0","0",A,"1",A1,148.944037,-35.252871
137,"0","1",A,"1",A1,148.944252,-35.261883
136,"0","2",A,"1",A1,148.944144,-35.257377
139,"0","0",A,"1",A1,148.944467,-35.270895
138,"1","2",A,"1",A1,148.944360,-35.266389
4273,"0","1",A,"1",A1,149.158728,-35.267260
4272,"8","0",A,"1",A1,149.158609,-35.262755
4275,"0","0",A,"1",A1,149.158968,-35.276271
4274,"3","0",A,"1",A1,149.158848,-35.271766
4277,"91","253",A,"2",A2,149.159207,-35.285281
4276,"113","41",A,"1",A1,149.159087,-35.280776
4279,"178","194",A,"2",A2,149.159446,-35.294292
4278,"71","165",A,"2",A2,149.159327,-35.289787
4281,"160","40",A,"1",A1,149.159686,-35.303303
4280,"282","107",B,"1",B1,149.159566,-35.298797
4283,"16","0",A,"1",A1,149.159925,-35.312313
4282,"11","0",A,"1",A1,149.159806,-35.307808
4285,"178","3",A,"1",A1,149.160165,-35.321324
4284,"45","0",A,"1",A1,149.160045,-35.316818
4287,"261","182",B,"2",B2,149.160405,-35.330334
4286,"337","11",B,"1",B1,149.160285,-35.325829
4257,"51","658",A,"4",A4,149.156819,-35.195175
4256,"55","874",A,"4",A4,149.156700,-35.190669
4259,"60","98",A,"1",A1,149.157057,-35.204185
4258,"46","518",A,"3",A3,149.156938,-35.199680
4261,"4","1",A,"1",A1,149.157296,-35.213196
4260,"43","580",A,"4",A4,149.157176,-35.208691
4263,"2","0",A,"1",A1,149.157534,-35.222207
4262,"2","1",A,"1",A1,149.157415,-35.217702
4265,"55","780",A,"4",A4,149.157773,-35.231218
4264,"17","293",A,"2",A2,149.157654,-35.226712
4267,"112","525",A,"3",A3,149.158012,-35.240228
4266,"82","423",A,"3",A3,149.157892,-35.235723
4269,"26","475",A,"3",A3,149.158250,-35.249239
4268,"75","450",A,"3",A3,149.158131,-35.244734
4271,"48","79",A,"1",A1,149.158489,-35.258250
4270,"56","338",A,"2",A2,149.158370,-35.253744
4177,"111","0",A,"1",A1,149.154429,-35.312411
4176,"15","0",A,"1",A1,149.154309,-35.307906
4179,"390","9",B,"1",B1,149.154668,-35.321422
4178,"356","104",B,"1",B1,149.154549,-35.316917
4181,"61","578",A,"4",A4,149.154907,-35.330432
4180,"277","199",B,"2",B2,149.154788,-35.325927
4183,"47","104",A,"1",A1,149.155147,-35.339443
4182,"59","402",A,"3",A3,149.155027,-35.334938
4185,"10","198",A,"2",A2,149.155386,-35.348453
4184,"29","44",A,"1",A1,149.155266,-35.343948
4187,"20","2",A,"1",A1,149.155626,-35.357464
4186,"17","0",A,"1",A1,149.155506,-35.352959
4189,"14","0",A,"1",A1,149.155865,-35.366474
4188,"17","0",A,"1",A1,149.155745,-35.361969
4191,"14","0",A,"1",A1,149.156105,-35.375485
4190,"19","0",A,"1",A1,149.155985,-35.370980
4161,"110","504",A,"3",A3,149.152520,-35.240326
4160,"117","439",A,"3",A3,149.152401,-35.235821
4163,"88","196",A,"2",A2,149.152758,-35.249337
4162,"48","542",A,"3",A3,149.152639,-35.244831
4165,"61","450",A,"3",A3,149.152997,-35.258347
4164,"68","524",A,"3",A3,149.152877,-35.253842
4167,"23","47",A,"1",A1,149.153235,-35.267358
4166,"61","45",A,"1",A1,149.153116,-35.262853
4169,"88","31",A,"1",A1,149.153474,-35.276369
4168,"25","40",A,"1",A1,149.153354,-35.271863
4171,"69","428",A,"3",A3,149.153712,-35.285379
4170,"280","136",B,"2",B2,149.153593,-35.280874
4173,"212","215",A,"2",A2,149.153951,-35.294390
4172,"72","352",A,"3",A3,149.153832,-35.289885
4175,"629","29",B,"1",B1,149.154190,-35.303401
4174,"1800","54",C,"1",C1,149.154071,-35.298895
4193,"9","0",A,"1",A1,149.156345,-35.384495
4192,"14","0",A,"1",A1,149.156225,-35.379990
4195,"65","1",A,"1",A1,149.156585,-35.393506
4194,"15","0",A,"1",A1,149.156465,-35.389001
4197,"185","0",A,"1",A1,149.156825,-35.402516
4196,"197","0",A,"1",A1,149.156705,-35.398011
4199,"0","0",A,"1",A1,149.157065,-35.411527
4198,"110","0",A,"1",A1,149.156945,-35.407022
4205,"0","0",A,"1",A1,149.157786,-35.438558
4204,"0","0",A,"1",A1,149.157666,-35.434053
4113,"0","0",A,"1",A1,149.153963,-35.501729
4112,"0","0",A,"1",A1,149.153843,-35.497224
4114,"0","0",A,"1",A1,149.154083,-35.506234
4099,"1","0",A,"1",A1,149.152281,-35.438656
4098,"0","0",A,"1",A1,149.152161,-35.434151
4100,"0","0",A,"1",A1,149.152401,-35.443161
4111,"0","0",A,"1",A1,149.153722,-35.492718
4110,"0","0",A,"1",A1,149.153602,-35.488213
4145,"31","343",A,"2",A2,149.150618,-35.168240
4144,"11","150",A,"2",A2,149.150499,-35.163735
4147,"0","0",A,"1",A1,149.150855,-35.177251
4146,"35","390",A,"3",A3,149.150737,-35.172745
4149,"51","980",A,"4",A4,149.151093,-35.186262
4148,"19","238",A,"2",A2,149.150974,-35.181756
4151,"68","875",A,"4",A4,149.151330,-35.195272
4150,"51","1142",A,"5",A5,149.151212,-35.190767
4153,"52","900",A,"4",A4,149.151568,-35.204283
4152,"58","659",A,"4",A4,149.151449,-35.199778
4155,"2","0",A,"1",A1,149.151806,-35.213294
